district,commodity,year,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16
Dowa,Beans,2021,0.6694059430308371,0.4324087268099318,0.19043626783334333,0.8157531538427333,0.42455556046958576,0.8907054889464681,0.8101107816878834,0.1656233213617826,0.32229714529178966,0.8764460634509295,0.37349258023724863,0.2197973805917951,0.28016814801464507,0.16757846748787786,0.5412360308245863,0.5352855917938617
Dowa,Beans,2022,0.5437929613253967,0.5960911434021178,0.09131338700046787,0.21811592498066246,0.07303719263345076,0.7521763537193202,0.0011514565967836177,0.50022206999973,0.1320821527439341,0.13838160232927776,0.9191184219988515,0.5422706518391913,0.3466195408490679,0.6289473894114416,0.4128186075689483,0.674463650289368
Dowa,Beans,2023,0.6511549758121375,0.1294561438142241,0.0883600903291738,0.06474113300415119,0.4972285534710721,0.9266888934042284,0.454903270704237,0.9446389608710949,0.03681277182764908,0.3335009589410416,0.1962837453548082,0.8547842593353167,0.06563232251885132,0.06080126860385637,0.3249112715087309,0.7702229380488544
Dowa,Beans,2024,0.4869302311018081,0.6904931522233235,0.9080564871418905,0.5782717185758645,0.017646760068563028,0.04258613035354364,0.5758800987449954,0.5855947732159739,0.32344419620145926,0.19255855183645765,0.7442562422403106,0.979129814043804,0.5492936093051247,0.49950395064635444,0.4969908038587152,0.14899356527194807
Dowa,Beans,2025,0.8705721263278404,0.11130725603840141,0.7018422287186541,0.7235905480671629,0.23664482636978446,0.9724878247402744,0.23224046116522556,0.6808355961348362,0.3519158344956226,0.5907060263996501,0.935060789500975,0.7749645455357731,0.11703321865519833,0.76427602093263,0.6135207826436198,0.5075401308464697
Karonga,Maize,2021,0.046986431877481416,0.31856587159316685,0.31811719840928665,0.8770191850009794,0.6446084212127987,0.30101237263984815,0.7451781160650305,0.5157570596885174,0.3889165628642679,0.1391397268011353,0.08098639058280632,0.6296535175614074,0.17803621813722337,0.6802813127115341,0.14588172913655184,0.3158359143926158
Karonga,Maize,2022,0.2755009745427164,0.7494526520159145,0.33716605580394976,0.7329964299543693,0.11124300576361612,0.40308230981060233,0.9358030153597462,0.6720646443391336,0.5384602628926555,0.3104627750072336,0.5517396702055178,0.12137583203611924,0.12538356354309232,0.477598734596693,0.603702113764516,0.6251738760312743
Karonga,Maize,2023,0.39430110926890627,0.286690053769853,0.21121310548764272,0.7567807522267308,0.3396522244976117,0.6330897013814887,0.8219462238297773,0.44969802885693244,0.46769138713260305,0.6732909815766557,0.04860091252044563,0.8538858837812575,0.8465621233986496,0.08335726290732226,0.7398239727154083,0.6809670384685385
Karonga,Maize,2024,0.2849788821238377,0.18290360411539042,0.4695934872133979,0.2539294238105221,0.7407869472481842,0.0717864666716812,0.33478024994321054,0.7284505084935943,0.8707218163705597,0.10320914669297798,0.9991185714492101,0.999634090321998,0.5156391693943051,0.3568737835315515,0.32835759133711573,0.06953411690370437
Karonga,Maize,2025,0.23217599535097144,0.8158579520427613,0.3955833388168192,0.13623440058005953,0.5824732238255741,0.9278421521276334,0.33224559598655,0.644930606316944,0.8402342132170271,0.9995115803530542,0.2862219699734815,0.35991576235124534,0.8802066739475551,0.2840371466250503,0.7264987217372063,0.6825109305696393
Karonga,Rice,2021,0.529901643423199,0.2233973747108381,0.14894150454934596,0.6890340479511562,0.7006326990905557,0.36681321921865606,0.30432779398827536,0.21278580086124743,0.005198464623144661,0.9370078753221712,0.47825781583575566,0.6344169644535621,0.9761736088100635,0.057891586798016204,0.2838923531300791,0.7870496367621391
Karonga,Rice,2022,0.7570182858304693,0.10398425647615472,0.08404282790128914,0.9383451614624597,0.18732310274601194,0.5081994467117263,0.5998449194490113,0.880545452465063,0.6382832657329116,0.24989445817233236,0.2459017684078365,0.9827952592044858,0.0013082758243863069,0.3709050920682244,0.24037298512992156,0.948622019585404
Karonga,Rice,2023,0.7317729915605599,0.7639773605436386,0.7780891287862383,0.48938880138518626,0.4514250669165153,0.677333528269751,0.532796351737789,0.1545755939786616,0.6713455425581373,0.11738106450501729,0.15667797959487406,0.20574840229874936,0.07297266886032483,0.7262211013010763,0.3148837473849011,0.1679446545034311
Karonga,Rice,2024,0.7732557081975969,0.7967106339038142,0.7522855339244703,0.7344308175624294,0.16300802664271452,0.7498848123104295,0.23987139738555185,0.641628926097687,0.5961558756017188,0.2940792333404617,0.11972000404649019,0.7117206531920933,0.9282695584885612,0.8848201685420797,0.14375234293756067,0.7352003300558866
Karonga,Rice,2025,0.1462653513725949,0.08364760696763496,0.38412155727006125,0.10806632916026693,0.5683588900356351,0.16271384713149162,0.6419543277453045,0.1253491044713193,0.10965226999834887,0.8427523300782971,0.9489956856375072,0.25727744839932976,0.6683628989384035,0.1863079896625922,0.4046678609834057,0.12267010796264766
Karonga,Groundnuts,2021,0.4387256164875527,0.04429696546751005,0.05507228689940191,0.4295961062194822,0.017712991102799114,0.38615056104940715,0.14667011851369693,0.5808259304228165,0.141317655824459,0.4804301694576747,0.8033382953560451,0.24655116099355723,0.27249963989824033,0.38879854360763366,0.8557871610258841,0.6224119362496503
Karonga,Groundnuts,2022,0.09350591448352807,0.47366837163899367,0.4895744447309116,0.8869991899341236,0.8492497074932284,0.91508762269616,0.46096386982415516,0.13504004613811382,0.11364756550313793,0.711718270227065,0.09841602328670307,0.2289546920744221,0.44764277311774947,0.21320477318893916,0.6388263186780264,0.15959219554347004
Karonga,Groundnuts,2023,0.10660439985038461,0.3440934138465307,0.2290888031754691,0.44271775296484683,0.330793574224721,0.7316499786633704,0.9309020033566793,0.9707622297387715,0.9349599316846235,0.9887137019811812,0.41080095519454507,0.9826956137725307,0.699749247866153,0.9575221036605895,0.6280035804040726,0.5476566585596317
Karonga,Groundnuts,2024,0.46068514463038635,0.4410800319611027,0.8853004236111209,0.680828735285251,0.7285583045640527,0.883743519729662,0.17282079822605234,0.517847602459972,0.7137857807216283,0.4100998828709199,0.5391224866954674,0.5848765391739392,0.6342248534421325,0.4989100613332391,0.20433499981677206,0.8976098306294983
Karonga,Groundnuts,2025,0.30208596118989617,0.041308345341666164,0.3182578297800679,0.867330164358243,0.32243081408845675,0.3601859180900201,0.9992914065408424,0.7979298110419075,0.6274348973020214,0.49598274720398106,0.00414690021907238,0.449019582975938,0.5490839235393474,0.7981785999365787,0.8153261912883336,0.2256235589261637
Karonga,Tobacco,2021,0.7790468022297102,0.1109919915761104,0.6267940025486058,0.26441383303955224,0.7227711458506735,0.395024849746354,0.8284857377459455,0.17403700642833786,0.26865272765074666,0.4053552719494635,0.5776748072237398,0.32186884903995217,0.6626248784192916,0.00017683505662213772,0.23120672557223432,0.6530143169820659
Karonga,Tobacco,2022,0.2914249559908546,0.048864635157335856,0.3676013076407538,0.2560327550084148,0.059401474779351426,0.465471702332935,0.25068455244038124,0.5083914158853755,0.5723548703723093,0.27356638221862783,0.2505515556461415,0.4255974063580804,0.07309215715106765,0.48530826402794813,0.21015776832978728,0.929729813722289
Karonga,Tobacco,2023,0.04466440960795304,0.5709683070300097,0.38614331484254094,0.6460847765793233,0.44801963402765854,0.31065699071887154,0.9593391242733652,0.7639918116326835,0.5044169817673532,0.6970748747603654,0.6338863379539155,0.9855672213099402,0.4394501910384794,0.8913565038630993,0.38730049232885244,0.9997744009048258
Karonga,Tobacco,2024,0.44962803407809904,0.6817988251360605,0.6965969818691891,0.10757155978539934,0.5794697805456729,0.592996362949666,0.9902249719073372,0.44819392864985463,0.13748449402175067,0.7911475774151175,0.2841085771725246,0.5194251771784386,0.04513715611592206,0.7140605772030352,0.1503917221465092,0.3664837604453446
Karonga,Tobacco,2025,0.24738587818616709,0.7222312528744044,0.7307318085440003,0.6519843310777002,0.5824600102836787,0.7226132370097229,0.21205898987371286,0.26678774077745304,0.40842385156359795,0.419125786395932,0.65298217260303,0.9701541975677433,0.3961848426040042,0.9687060239377524,0.15131535639815208,0.3163371507955087
Karonga,Beans,2021,0.9493636570914489,0.20611049330376263,0.594943397657828,0.9994096434990445,0.953531397881528,0.5480404700798017,0.3718939866447637,0.48889598716954397,0.5843199747203571,0.8009369072501816,0.3713515552001302,0.6733401523100669,0.326184709393621,0.7653348400506558,0.22977953099330695,0.5675954493790616
Karonga,Beans,2022,0.788167612111481,0.3919648916787737,0.6553783867960391,0.9671578617681506,0.3275892316417053,0.13820299380583578,0.3230413252517589,0.31000590693664154,0.21787040447479378,0.20939671036677976,0.6422563083102022,0.923340519846168,0.30795764100854195,0.6252711824663412,0.7474217055149525,0.6011689696144096
Karonga,Beans,2023,0.5037298612806212,0.04374624447140052,0.579128170479806,0.1326591176190347,0.40719369468084643,0.12197632509375367,0.29990804884535405,0.5698898753806193,0.4332480699140532,0.5244585444268853,0.24096912458507813,0.9705671858542895,0.5342386791984163,0.74174487988129,0.8296718752837704,0.6741120926862418
Karonga,Beans,2024,0.19225527558623567,0.8704844573884732,0.1710540816817948,0.9457159664412222,0.06362242403525442,0.3955571225569666,0.003618980811706307,0.6369381478907875,0.6287726623883524,0.8350504331558166,0.7694664543562301,0.4789266647962308,0.08707067743362684,0.048888130685944664,0.4812730439145152,0.5768498763985341
Karonga,Beans,2025,0.23976922895404196,0.5285554443773406,0.5408587341408803,0.7104485809141607,0.3410646215176829,0.3490126882855733,0.6649609427387738,0.7428984383160105,0.9193451392129136,0.10842130046328269,0.036507649935210496,0.689919424794439,0.31230740907037724,0.17876134187349746,0.5435296875365958,0.7737226090990762
Kasungu,Maize,2021,0.6135883784717141,0.2616682062860737,0.29129019152159785,0.1844271853201297,0.9283447979504535,0.8026869004277043,0.7660837983861499,0.9305026570724523,0.8328030246698621,0.1103790457679299,0.6023569222622206,0.41741623863800426,0.16748120787086596,0.7961341151794996,0.8576831639647476,0.060196298754751854
Kasungu,Maize,2022,0.9002702777291232,0.39177249167654127,0.19227621703236297,0.05716760074931604,0.5540648473657661,0.798257322524183,0.6184473503210035,0.9391219092113261,0.9381666486699952,0.33528309873724016,0.01369896442046914,0.15783784711946347,0.7957157887853503,0.5905825385151096,0.4737800978712565,0.34021471458872066
Kasungu,Maize,2023,0.03329914399147649,0.3216770787565204,0.8089762926299163,0.09497632026340797,0.9981929141150984,0.03950263742857929,0.41028206390069966,0.023481446931543304,0.8787677578059298,0.09249578999377006,0.8292465937594617,0.4134168458993618,0.534741650318881,0.14893351687173773,0.9857867870778315,0.8331258431874581
Kasungu,Maize,2024,0.4450194075269882,0.8802292953642893,0.45818137410057,0.7293128252982972,0.22929045207399534,0.5072355673635079,0.7622167615426124,0.16114298178386177,0.915770280116073,0.4629819419030353,0.6491047894663589,0.22478655624814714,0.44792232188258896,0.9360349146493754,0.8861053924690474,0.7231958389430783
Kasungu,Maize,2025,0.8440622745044533,0.8871882081101109,0.9091747978855104,0.6144151123345066,0.45944067644893516,0.30930859737038563,0.7937296531478162,0.45836554852510836,0.960081267397151,0.9164806967135167,0.11602682549282206,0.13081897709057488,0.9025191090777275,0.5858554519955477,0.20726862266737467,0.8079924648507494
Kasungu,Rice,2021,0.6466252105946052,0.2850894161675849,0.47300281302917635,0.4022156250876402,0.06484452579411837,0.3082827551336256,0.5444363970541174,0.6744127124343823,0.6169699689084598,0.11604579885616162,0.12027712936511537,0.1114072045519755,0.3840736981920492,0.3677620300453317,0.8131284280486711,0.9502437647854124
Kasungu,Rice,2022,0.07534496370055255,0.2644836198366616,0.008597784414071663,0.9980875067452153,0.4091313988809371,0.3631109785332618,0.529348285439786,0.9735191338819201,0.6612830414342945,0.08438212920314403,0.10706152235307509,0.6944814396832523,0.4616224019840406,0.6973362297926124,0.4422098509416944,0.6248195110891545
Kasungu,Rice,2023,0.516919632605397,0.9582136273109185,0.3541589423727668,0.6007625955173105,0.9241747306057995,0.26721613673330347,0.4933187688713889,0.8775230134107505,0.4142428384972183,0.4858559217466436,0.2167764422564601,0.1399612180366122,0.5522224640178781,0.19642904938334083,0.4750411507115353,0.48474845244448683
Kasungu,Rice,2024,0.07518840726994747,0.7464205554921409,0.6404701055105975,0.5182875564504731,0.9627460983262892,0.2533204853750981,0.9867105010856516,0.5993444365824995,0.8691421639687938,0.7831672848783511,0.5321332394050283,0.8874490709310929,0.9078778608405871,0.38762563027977126,0.8770493611921854,0.4617545399919123
Kasungu,Rice,2025,0.5640335674426143,0.5753047912936434,0.20242655909086693,0.7374206668331127,0.3663891495902305,0.761535129537304,0.5784420814429219,0.8134448072957535,0.7200436036117197,0.6238028452040466,0.6896304475670685,0.5372569634947867,0.4640750868148559,0.013751206905528668,0.4274776014384306,0.6014476338325366
Kasungu,Groundnuts,2021,0.5699987446535744,0.1864589434956755,0.2796305489754386,0.2910540913585895,0.0033523894960831857,0.07004193923244817,0.6448418570659821,0.4119018611804013,0.2467231657857285,0.2835889577826157,0.2770931062237387,0.019731334133782807,0.33847738353901635,0.4762693167130495,0.6780155336297427,0.7063315012162982
Kasungu,Groundnuts,2022,0.8296943289115957,0.7525473274196149,0.6105430513921389,0.276456019992967,0.7320644816273798,0.47078979777981833,0.06196980681189057,0.5413514671655107,0.45609000203499883,0.34147121324844854,0.32862819825511547,0.9579334822579436,0.27005373757444484,0.17520510048438642,0.5650534147872202,0.8123139794825238
Kasungu,Groundnuts,2023,0.7687971242669998,0.23655397889830043,0.18205815718331508,0.1763557893760196,0.4198733254998811,0.07177436387320035,0.9652993271224376,0.981245572316506,0.45453684469455635,0.9589525722152076,0.8969645001334661,0.5936979080032936,0.4303001609479301,0.9164186403791684,0.14588818206471366,0.12718536558845717
Kasungu,Groundnuts,2024,0.40559062384647493,0.051358079505157694,0.29708929770336,0.20572550114331278,0.7119076611003884,0.7199661397183474,0.5890331830590713,0.4063123536025671,0.13254576542784646,0.5490635169821902,0.741295952631851,0.3132310871647397,0.7428930480492588,0.3848675563395155,0.1759368897717899,0.2686644608168294
Kasungu,Groundnuts,2025,0.5106744055924822,0.7387696704138614,0.311997227211531,0.8231882087194882,0.36586973797313993,0.4190301839703926,0.32050667180385795,0.3523699412456812,0.5199292502873152,0.9494651279776097,0.5032693732248074,0.07765744679039299,0.8015687664732586,0.536731177521399,0.39765796062827274,0.35061398353636875
Kasungu,Tobacco,2021,0.7120928270483626,0.33256544956020995,0.8469784152662819,0.13420374253266354,0.05931803944720038,0.8784953739574095,0.9454103125982763,0.747852498050914,0.39997720733784903,0.6519088198207527,0.2710705063647073,0.5832965754551459,0.3169430271341348,0.4355096035196595,0.4546668386717113,0.017571072222818285
Kasungu,Tobacco,2022,0.18835286064242973,0.32619375925734506,0.31174575869661547,0.5518875075256426,0.3838608301016124,0.18731275598873043,0.8493406855334666,0.7164224890669713,0.6822898114465559,0.5662021447157676,0.5512548415157036,0.15572055406705643,0.17078719890654193,0.30918427229350265,0.06438529291340933,0.9927803102036469
Kasungu,Tobacco,2023,0.540649627481716,0.08147671980788151,0.024561076265035453,0.535239963033483,0.8758288044444446,0.06039177230951798,0.38125061481125,0.25110483881016177,0.44752011686867543,0.34974853523173455,0.11325056161775748,0.5711978041043559,0.8109332317599838,0.029950667116856122,0.7223129737514943,0.8782362382506946
Kasungu,Tobacco,2024,0.5399688141125224,0.5960006621856256,0.34912003610763875,0.558865924777645,0.5273871594332256,0.2168545753957657,0.5240483589475702,0.40223048372023906,0.2510704291972916,0.25946573755365454,0.6598293767164497,0.5371462084112142,0.46347732496972616,0.5003273861802633,0.1811350511181612,0.9813820614513267
Kasungu,Tobacco,2025,0.32781395595577767,0.15331066258517756,0.5591183904667597,0.6321343902872818,0.0011100796294684079,0.9106370381515866,0.9257760724362097,0.5893204860104204,0.7575308059630809,0.6151191877824443,0.0216124880624623,0.9953204530494687,0.5689308295478737,0.17451438456700463,0.2600744555014003,0.7950081371943524
Kasungu,Beans,2021,0.5357580365627873,0.2839455570616638,0.25828940347914386,0.5013375176935191,0.8092782122296498,0.17538785552838776,0.5181110865466622,0.5847817496667866,0.001846610810090743,0.8958326148144257,0.5116622532009202,0.9723538013669187,0.8875555824378858,0.7318269853712036,0.6162295654134916,0.508275184882791
Kasungu,Beans,2022,0.0539627724724846,0.6302820799509699,0.315763675066167,0.43599714554980706,0.14784597914366526,0.6278578626045186,0.14567529281517388,0.2495773686803563,0.9808022932422751,0.5880218235684036,0.05081192390685052,0.7180849123045803,0.4809334361539205,0.8511010084060407,0.1495535722989043,0.6795118329782486
Kasungu,Beans,2023,0.1958650574087829,0.7196585683519349,0.9294042755955927,0.9134118805970864,0.15064634771937335,0.3095609326498795,0.04111786033575349,0.06170423014386506,0.18414172866180245,0.7595213338546835,0.23033986096408143,0.6610841364372546,0.21757103425673285,0.2202941846987735,0.5760053025813953,0.7663155465403826
Kasungu,Beans,2024,0.7823626058783324,0.9548861572227333,0.2175423471345017,0.2115763178987463,0.03580378810696627,0.7480293661647912,0.42948923466950895,0.5696539729975941,0.3063651246968473,0.9872950639322475,0.9972193808294747,0.007283032615306939,0.730128882759025,0.14874906697536028,0.7180282331239487,0.12273171647494086
Kasungu,Beans,2025,0.8916911548147946,0.696077004573445,0.7699958964408394,0.30010099986216954,0.6171923178437572,0.3339961498458084,0.4647916480199704,0.03986576771379635,0.04418696393151145,0.906007854251027,0.32708381493007554,0.6103919332162823,0.1537104741301636,0.930595575920398,0.6286352473487357,0.40492894146052894
Lilongwe,Maize,2021,0.3470704790403911,0.77711226535481,0.28597422931946814,0.9459818829125185,0.08880003561465188,0.5928413736633041,0.5233577107064027,0.1598188746206881,0.6276559181682168,0.6586698120314972,0.5572385988272381,0.9457070339325064,0.6569700489085296,0.4356188160574692,0.46096509804920294,0.9677893857612858
Lilongwe,Maize,2022,0.17165848801199934,0.08684261128477311,0.7596264467478938,0.30662792951253914,0.16788491610034673,0.03194413349245362,0.5821746082190995,0.8713003548881194,0.4319272071548659,0.9620988363104765,0.47466602746216613,0.3931522967964124,0.7134157613930798,0.008791346351883611,0.9904750261020085,0.4833966400540928
Lilongwe,Maize,2023,0.575124064127092,0.0049424492767863315,0.027787214067284904,0.7465292633588014,0.5289021095561395,0.992105135114399,0.9454100372733942,0.8932440237891631,0.1548704487691236,0.8418663186691067,0.6862015902374662,0.5852979015553406,0.7097130872365205,0.1767461771727754,0.33005604544703593,0.9117661580042112
Lilongwe,Maize,2024,0.06497839944411232,0.7858780262529912,0.9644015782016774,0.9403452177127367,0.43659142977595655,0.3692992767875901,0.7934666713555982,0.8750370019892556,0.4988575870462334,0.32730934660583066,0.07209107874807896,0.4093865739609003,0.15783748162787437,0.5232327674328815,0.2907565051823796,0.6352801727948586
Lilongwe,Maize,2025,0.06373041338399066,0.7162425239046215,0.7689441121415787,0.4162368256652059,0.9127043662697234,0.8355747041202652,0.7609055922868475,0.35708617084151306,0.8300603177761818,0.5385088596274633,0.6706808218769008,0.1302849398127841,0.021159941132282034,0.918565014658099,0.8311964366513326,0.39947692655315215
Lilongwe,Rice,2021,0.98023076783734,0.33020939241402214,0.07560448718292523,0.28426518989938376,0.8634041391110214,0.6401153671524367,0.3493385247295112,0.6276082746661715,0.2391000651253984,0.6695552158214751,0.2951036218602018,0.23447636251116888,0.2666113448493276,0.1124624155277828,0.5860945486927341,0.1977647440195629
Lilongwe,Rice,2022,0.5013271374429364,0.5975217780055553,0.6147029754828356,0.21689599026860085,0.7286611263202084,0.10550224461034918,0.9347699385290092,0.03730764127105923,0.5988309646131598,0.42944969137150424,0.8478434442621612,0.012391217615799976,0.8007135575526887,0.28615175055965314,0.7568950372692745,0.7310516204171169
Lilongwe,Rice,2023,0.6021188924560017,0.2977128666052308,0.4796883589406128,0.03697995038103152,0.3022025177221499,0.48688749903806927,0.35072377696056256,0.6709646677107136,0.8296975484469168,0.9208527761800207,0.050439461523036466,0.5995040182757851,0.2176764985735461,0.923641575067658,0.5701604790758136,0.24614770617283022
Lilongwe,Rice,2024,0.18919896415346493,0.6459949442359564,0.8168192531055495,0.2898903791152452,0.323327637304867,0.1485189178967541,0.6847698325786675,0.8788633203556249,0.7437743588598216,0.022364473158385634,0.9430568466893902,0.9288645424057096,0.36293068059535194,0.7170742896803707,0.762558507172185,0.7049470447762801
Lilongwe,Rice,2025,0.6383323439915489,0.5672615953873575,0.7647548939112233,0.7987982857296885,0.013277334861774737,0.8422392606053561,0.9091553068897889,0.26297145839336034,0.6474076465819139,0.7972121790912963,0.17328505284464368,0.2817749528226544,0.8425556799635747,0.34708556286451275,0.6921853115961771,0.8245055814046188
Lilongwe,Groundnuts,2021,0.31167253598563216,0.3409947279064489,0.7677305731072351,0.4582208723455504,0.7629158550467805,0.7934755693724082,0.2278695841450299,0.24799198746646867,0.2179291726398005,0.031434724534199154,0.6727240496930573,0.7880452903137619,0.1942987651424376,0.2441378257387904,0.9452498612619815,0.047782883647675245
Lilongwe,Groundnuts,2022,0.8571763076860927,0.2958604058265931,0.7651176492831671,0.20009406123295648,0.1252151807090276,0.6007170513431009,0.46213475029884343,0.2585161793293741,0.9211537465320477,0.5473150142728849,0.9363929454003472,0.9889676004942035,0.8308801454343773,0.7011778042571237,0.45653230697963243,0.5928408112563741
Lilongwe,Groundnuts,2023,0.5696001548923743,0.6529771947082782,0.4707780713965216,0.6216670839936216,0.3918117227070196,0.4407777619266827,0.8933667738665203,0.05008540456161281,0.362637769243064,0.05600191359968332,0.5158607234755532,0.026636692500462966,0.14036249969958026,0.13936764872821694,0.04015080634688928,0.9880414421813353
Lilongwe,Groundnuts,2024,0.23113864608039536,0.36932652963571244,0.8456668406823538,0.8079993476764248,0.16758872908960565,0.24949948399487165,0.1724139900070657,0.8738976065603017,0.6054484252564359,0.008665879726494019,0.6705696242901518,0.41074019960841024,0.2647108043113068,0.11731953299616327,0.32224915918607366,0.6240752336736622
Lilongwe,Groundnuts,2025,0.22250405846285426,0.0964761637366427,0.9397464733964587,0.5376922356301557,0.2630058401693858,0.6250059985360795,0.7853895362693654,0.6254596446312204,0.4682874157971697,0.34023963794142864,0.19305155232727045,0.12417051827640468,0.1698912776679612,0.9815734247731454,0.01747113723368332,0.5588713744719409
Lilongwe,Tobacco,2021,0.16150875562424039,0.6021229283191437,0.9916907210745942,0.6224859251864309,0.838654229569148,0.1918318621182452,0.05474703951955695,0.05573526625443159,0.371791116963645,0.6127827618310743,0.49899997388697814,0.9838087004962373,0.8689626026443326,0.4551208752605461,0.17561643953557027,0.7821578401856722
Lilongwe,Tobacco,2022,0.32292376183307747,0.5563218771933615,0.3034695423291194,0.3131956924958259,0.8499665263119195,0.5782165390638704,0.8884200699554193,0.06861409062873824,0.7347813636565215,0.5051016829920214,0.29689250487634,0.037519504603169884,0.03963861523315715,0.2386348782883485,0.8406625537148471,0.2872054220092435
Lilongwe,Tobacco,2023,0.25721084553371365,0.9270965689877889,0.06144630543390306,0.35564444650914107,0.6463870896324216,0.31140266847223896,0.6905634102990487,0.7749312645687555,0.8761824291807708,0.14716250345090054,0.15269443769430324,0.7751704230765999,0.5829013412516514,0.18548889417806835,0.7090975472053827,0.07272351658729115
Lilongwe,Tobacco,2024,0.5117293827226523,0.32000595563220813,0.036984043946012846,0.5624563368208331,0.8497543663550536,0.540693322619066,0.06458863064263853,0.4773846860560358,0.14924777516285637,0.7766006170146796,0.27839614217174147,0.6939180822633702,0.9846348792342908,0.2227435053392719,0.37674670314945635,0.7690015633330262
Lilongwe,Tobacco,2025,0.35608081239724754,0.23799918818903654,0.03471994178811966,0.294340917811861,0.19797727800346188,0.7311428080337846,0.49558384662613075,0.7476142190921057,0.9093106974809589,0.41568308616700833,0.0836451076712793,0.013924185783884102,0.6031353867792565,0.5562327163933701,0.42963736148682274,0.7348165714501582
Lilongwe,Beans,2021,0.14195661314900931,0.4154875783593813,0.33634371459839874,0.9994394127055429,0.7702265032603587,0.9746042148467567,0.9653303243881433,0.6604029884174561,0.6728821346867184,0.44908743953227714,0.4919515990381219,0.018286043428663912,0.9946767856340101,0.5767309317908108,0.6251094737044736,0.777411335938398
Lilongwe,Beans,2022,0.24792860965649965,0.8593377020451037,0.7876832438433595,0.2632862401935303,0.9118964898802012,0.54864420078211,0.45939653475145836,0.4268424132756172,0.27840256158187815,0.3645700686113841,0.8039676150291106,0.2967133745915721,0.29368926263233053,0.7794219097226205,0.9785474254469304,0.6616512503923698
Lilongwe,Beans,2023,0.6836401947297591,0.7917514975665072,0.9771417551478102,0.6447763840553143,0.17879443082064617,0.5108087489864318,0.9789749154488494,0.670867513609109,0.1101824069434576,0.9836148340212086,0.5360159562528303,0.5623207713293731,0.2560570441652571,0.6716105795499586,0.15200849040332864,0.21326401060858957
Lilongwe,Beans,2024,0.7713454281762805,0.11514915085606225,0.5043962239389885,0.7100724242332335,0.7163042520811554,0.970471663982064,0.5006444325391646,0.10122041713693719,0.11966301818195824,0.2152664068351441,0.5071837259366831,0.69016486842674,0.5303621760371067,0.18520713767418784,0.48749140453830186,0.8181225883718312
Lilongwe,Beans,2025,0.6676116472763067,0.7463224536189617,0.4002615355236887,0.7801761508324022,0.5112881936017433,0.29261550023655025,0.10322557544129496,0.9063020977340023,0.8516564163893537,0.5345217579826123,0.1485671876041884,0.07931042571433033,0.794362788390884,0.5673391601995365,0.7944922381995045,0.37112664545401985
Machinga,Maize,2021,0.6248709068280688,0.46564034946768107,0.6594641211833312,0.7391589942603505,0.9352694463182469,0.06568387979541801,0.7092724241822476,0.4569210121763698,0.03576462232390676,0.2224546392023764,0.64680072769591,0.1997163658893104,0.06539915385301587,0.3286980405994485,0.9467513178946271,0.9137146689721737
Machinga,Maize,2022,0.40230482313656124,0.3520053200878409,0.6768429882600268,0.09153889980066265,0.06317942741779892,0.3739333274670771,0.40656782413635184,0.12216020457200827,0.6000225749112229,0.9581673174006602,0.5051154168987699,0.031349296615888034,0.14448117083582823,0.2694238049699156,0.7546364651197796,0.0673470881061321
Machinga,Maize,2023,0.2803558008199547,0.258717142763936,0.6085947250881022,0.8089367819037122,0.8480403004167739,0.39566955764747935,0.18562547668891327,0.01433055220159285,0.7144746072504472,0.2439176301780771,0.15592965775386258,0.7378943629947954,0.9678382653127007,0.10638464338666354,0.3012889768408198,0.3558873894646756
Machinga,Maize,2024,0.22877383182702538,0.3339825351975013,0.6894262769584879,0.22538373919936983,0.9583659757190869,0.9791377318469753,0.34228080392162796,0.8803557333034988,0.5839038411944126,0.873769162025056,0.6787920544864527,0.7807947948309844,0.5788883023584606,0.5180628210975969,0.336827238786912,0.4671676795274552
Machinga,Maize,2025,0.9981557539382087,0.3692297689135243,0.44323158027641896,0.578769941000892,0.3370987274425712,0.15624666209951488,0.06425910011764002,0.943403947827962,0.8031241952381765,0.7170932441501993,0.9136676903281572,0.5887344408462905,0.8264765250068368,0.4898108155318386,0.838392141287239,0.8246838131465785
Machinga,Rice,2021,0.7986754128869512,0.0773294336380872,0.41789649101679915,0.9967214975551895,0.23271353740351797,0.05459588651455205,0.48053785241900515,0.949017277301225,0.7405250210753324,0.039876359231539205,0.6949505075814011,0.854150437999929,0.0634766248208185,0.3128483717444345,0.5287356925658899,0.7055038406318603
Machinga,Rice,2022,0.941999609933009,0.4647432389535071,0.3087733824188027,0.6863431974260027,0.18953564212552376,0.08837598572456262,0.024845652565809395,0.19011692373672862,0.2307132698638935,0.2205126905592083,0.8809089078101596,0.27017336119687896,0.5651690466367335,0.8389737105791675,0.6650059835292165,0.6783043295472904
Machinga,Rice,2023,0.5297941979692489,0.48714667028283554,0.3674115142638208,0.04334192449634211,0.35665587833965806,0.4043092046122967,0.4013246973493034,0.9097305968507298,0.19852479167931003,0.08443213567644514,0.0625677297021483,0.350033413569943,0.7154399427385568,0.4661370862820665,0.6365231776304645,0.9212131604260299
